PlotID,Replicate,Row,Column,GenotypeID,DaysToPollen,LeafAreaIndex,LeafLengthCM,LeafWidthCM,PlantHeightCM,ExtantLeafNumber1,NodesWithBraceRoots,ExtantLeafNumber2,year2020,year2021,year2022,year2020_1
1085,1,4,1,PHZ51,71,3.48,75.1,8.7,198,14,1,17.67,1,0,0,1
2666,2,54,22,PHZ51,75,3.62,72.75,7.5,196,15,1.33,16.67,1,0,0,0
1124,1,5,12,R101,71,3.65,75,8.15,189,13.5,1.33,15,1,0,0,1
2777,2,58,21,R101,71,2.15,71,7.8,181,14.5,1,15.33,1,0,0,0
1829,1,30,17,R113,71,3.61,70.25,8.5,157,13,0,15,1,0,0,1
2278,2,40,26,R113,71,4.35,70.5,10.1,165.5,13,1,14,1,0,0,0
1187,1,7,19,R134,77,4.17,77.5,9.25,218,16,1,14,1,0,0,1
2225,2,39,1,R134,79,3.68,79.75,9,210.5,15,1,16.67,1,0,0,0
1173,1,7,5,R177,71,2.74,72,9.35,202.5,12,1,15.33,1,0,0,1
2724,2,56,24,R177,74,2.65,81,8.7,210.5,13.5,1.67,15.67,1,0,0,0
1517,1,19,13,R181B,72,,94,8.65,189.5,13,0.67,14,1,0,0,1
2740,2,57,12,R181B,73,3.43,99,7.2,185,12.5,1.67,14.33,1,0,0,0
1409,1,15,17,R197,75,3.72,83.75,8.85,195,13,2.33,15,1,0,0,1
2366,2,44,2,R197,77,3.22,77.25,8.55,190.5,14,2,14.33,1,0,0,0
1280,1,10,28,R225,80,4.91,92.75,7,224,17,1,18.33,1,0,0,1
2151,2,36,11,R225,79,3.16,87.25,7.25,201.5,16.5,1,18,1,0,0,0
1607,1,22,19,R226,77,,73.75,8.95,197.5,15,3,16.67,1,0,0,1
2519,2,49,15,R226,77,4.37,71.75,9,192.5,17,1.67,16.33,1,0,0,0
1007,1,1,7,R227,77,5.12,95.25,10.2,214,13.5,1,16.67,1,0,0,1
2089,2,34,5,R227,77,4.66,90,10.55,181,13.5,1.67,15.33,1,0,0,0
1466,1,17,18,R229,75,4.39,85.5,8.65,210,14,2.33,15.33,1,0,0,1
2684,2,55,12,R229,75,2.88,77.75,8.3,183.5,14,2,15.67,1,0,0,0
1537,1,20,5,R30,77,4.1,80.75,7.55,189.5,13,0.67,15.67,1,0,0,1
2064,2,33,8,R30,77,3.83,86.25,8,174,13,1,14.33,1,0,0,0
1412,1,15,20,R4,75,3.75,72,8.4,197.5,13,1,13.67,1,0,0,1
2304,2,41,24,R4,75,,79,9.15,197,14.5,2,16,1,0,0,0
1534,1,20,2,R53,64,2.77,72.25,7.35,142.5,11,0,13,1,0,0,1
2408,2,45,16,R53,65,2.91,76.75,6.9,140,11,0.33,12.33,1,0,0,0
1524,1,19,20,R71,73,4.96,84.5,7.9,154,12.5,1,14.67,1,0,0,1
2114,2,35,2,R71,73,4.49,82.25,8,157,13,1,13.67,1,0,0,0
1341,1,13,5,R78,75,,85.25,8.7,155,12,0,15,1,0,0,1
2822,2,60,10,R78,74,,80.25,8.85,164.5,13.5,0.33,13.67,1,0,0,0
1373,1,14,9,RS_710,63,3.27,61.25,9.25,135.5,11,1,12.67,1,0,0,1
2831,2,60,19,RS_710,64,2.47,63.5,8.75,146,11.5,1,13.5,1,0,0,0
1068,1,3,12,S_56,57,2.97,76.5,7,116,9,0.67,9,1,0,0,1
2220,2,38,24,S_56,60,3.33,73.25,7.8,120,8,1,10,1,0,0,0
1086,1,4,2,S8324,65,3.05,71.15,8.55,164,11,2,13,1,0,0,1
2265,2,40,13,S8324,68,3.17,71.5,8.05,155.5,12,1.5,12,1,0,0,0
1408,1,15,16,S8326,75,3.49,80.25,8.95,175,11.5,0.33,14.33,1,0,0,1
2007,2,31,7,S8326,76,3.57,77,8.65,179.5,13,1,13.33,1,0,0,0
1551,1,20,19,SD101,71,4.34,73,8.75,169,13.5,1,14.33,1,0,0,1
2675,2,55,3,SD101,73,4.15,70.5,8.05,167.5,13,1,14.67,1,0,0,0
1665,1,24,21,SD102,71,3.79,69,8.05,145.5,12,1.67,13.67,1,0,0,1
2034,2,32,6,SD102,72,3.71,69.25,8.6,141.5,12.5,1.33,13.33,1,0,0,0
1021,1,1,21,SD15,69,4.56,75,9.75,203,13,1.67,15.67,1,0,0,1
2755,2,57,27,SD15,72,2.73,73,8.8,205,13.5,1,15.67,1,0,0,0
1640,1,23,24,SD40,71,3.59,80.75,6.85,168.5,13,1,14,1,0,0,1
2780,2,58,24,SD40,71,3.03,81.75,7,173,14,1,14.67,1,0,0,0
1122,1,5,10,SD42,70,,80.75,9.5,161.5,13,1.67,15.67,1,0,0,1
2148,2,36,8,SD42,71,,71,9.5,159,12.5,0,15,1,0,0,0
1580,1,21,20,SD44,67,3.86,73.75,9.5,192.5,12.5,0.33,15,1,0,0,1
2653,2,54,9,SD44,68,2.89,80.75,8.15,183,12.5,1,15,1,0,0,0
1052,1,2,24,Seagull_Seventeen,72,,71,8.95,189.5,11,1,14.67,1,0,0,1
2707,2,56,7,Seagull_Seventeen,73,2.62,69,8.9,176,12,1.67,13,1,0,0,0
1229,1,9,5,Sg_1533,81,,86,8.85,,15,3,16.33,1,0,0,1
2524,2,49,20,Sg_1533,83,3.78,58.25,7,172,15.5,2.33,16.67,1,0,0,0
1038,1,2,10,Sg_18,75,3.98,88,6.15,204.5,13.5,1,15,1,0,0,1
2166,2,36,26,Sg_18,72,4.07,87.25,6.5,177,14,1.33,15.33,1,0,0,0
1407,1,15,15,SG_30A,73,,64.25,5.5,,,3.33,15.33,1,0,0,1
2642,2,53,26,SG_30A,73,,78,5.7,,,6.33,16,1,0,0,0
1171,1,7,3,T141,67,3.21,74.75,8.2,187.5,16,2,18,1,0,0,1
2279,2,40,27,T141,65,3.73,81.75,8.6,190.5,14.5,1,16,1,0,0,0
1211,1,8,15,T146,64,2.46,54.25,6,123,11.5,1,12.33,1,0,0,1
2639,2,53,23,T146,69,2.43,57,7.15,117.5,10.5,1.33,14.33,1,0,0,0
1063,1,3,7,T232,77,,82,8.1,210,13,1,14,1,0,0,1
2494,2,48,18,T232,79,2.92,78,7.35,186,12.5,1.33,14.33,1,0,0,0
1459,1,17,11,T234,80,4.54,83,10.8,186,15,2,16,1,0,0,1
2788,2,59,4,T234,80,3.5,84.5,10,200,14.5,1.67,13.67,1,0,0,0
1142,1,6,2,T242,65,2.57,66.75,8.65,155,11,1.67,12.33,1,0,0,1
2347,2,43,11,T242,65,3.45,66,8,121,10,1.67,13,1,0,0,0
1411,1,15,19,T8,81,,86.5,8.25,200,14.5,2.33,17.33,1,0,0,1
2781,2,58,25,T8,81,2.95,85.75,7.8,225.5,16.5,1.33,15.33,1,0,0,0
1163,1,6,23,T9,55,,54.5,7,121.5,9,1.33,9.67,1,0,0,1
2338,2,43,2,T9,56,,57.75,6.15,114,7.5,13,,1,0,0,0
1699,1,25,27,Tr,76,3.91,97.5,7.9,157,15,0.33,14,1,0,0,1
2758,2,58,2,Tr,73,3.19,95.5,8.25,170.5,13.5,2,14.67,1,0,0,0
1691,1,25,19,Tx303,85,,87,8.95,207.5,13,1.33,13.33,1,0,0,1
2110,2,34,26,Tx303,85,2.98,87.5,9.5,218,13.5,2.33,15.67,1,0,0,0
1603,1,22,15,TZU-CHIAO-HSI-WU_105,76,,79,8.5,219.5,14.5,2.33,15.33,1,0,0,1
2709,2,56,9,TZU-CHIAO-HSI-WU_105,75,2.74,80,8.4,201.5,15.5,1.67,15.33,1,0,0,0
1332,1,12,24,U_123,62,,53,6.55,157.5,10.5,0,12.67,1,0,0,1
2155,2,36,15,U_123,63,1.67,55.5,6.2,153.5,11.5,0.33,14.33,1,0,0,0
1836,1,30,24,U267Y,81,3.24,74,9.35,172.5,11,,,1,0,0,1
2577,2,51,17,U267Y,87,3.63,77.75,8.65,171.5,12.5,1.67,14.33,1,0,0,0
1485,1,18,9,Va102,73,,71.25,9.8,175,11,1.67,13.33,1,0,0,1
2814,2,60,2,Va102,72,2.29,74,10.25,177.5,11.5,1,14.67,1,0,0,0
1482,1,18,6,Va14,77,4.1,89.75,7.8,163.5,13.5,1,15.33,1,0,0,1
2624,2,53,8,Va14,78,4.46,73,8.65,163.5,13,1.67,15.33,1,0,0,0
1330,1,12,22,Va17,75,4.91,83,9.45,162.5,12.5,0.67,15.33,1,0,0,1
2128,2,35,16,Va17,73,4.08,80,8.25,143.5,12.5,1,15.67,1,0,0,0
1473,1,17,25,Va22,77,4.74,71.25,10.45,160,16,3.33,16.33,1,0,0,1
2398,2,45,6,Va22,76,4.53,77.75,9.9,165,14,1.67,17.33,1,0,0,0
1320,1,12,12,Va26,73,,87,9,186.5,13,3,15.67,1,0,0,1
2348,2,43,12,Va26,71,3.36,80.5,8.35,171.5,12,1.67,14.33,1,0,0,0
1643,1,23,27,Va35,73,3.55,70.75,8.3,164.5,14,0.67,15.67,1,0,0,1
2520,2,49,16,Va35,76,4.28,67.5,8.15,174.5,14.5,1,15.33,1,0,0,0
1786,1,29,2,Va38,73,2.72,75.75,7.75,164.5,13.5,0,16.33,1,0,0,1
2416,2,45,24,Va38,76,,79.75,7.9,190,14,0,13,1,0,0,0
1294,1,11,14,Va52,71,,81.5,8.5,152.5,11.5,1.33,14,1,0,0,1
2560,2,50,28,Va52,73,4.41,81,8.15,149,10.5,1,12.33,1,0,0,0
1335,1,12,27,Va59,75,3.62,74.5,8.2,165,11,1,13.33,1,0,0,1
2177,2,37,9,Va59,73,3.69,75.25,7.7,161.5,11.5,1,12.33,1,0,0,0
1602,1,22,14,Va85,76,,87,7.35,195,15,2.33,15.33,1,0,0,1
2640,2,53,24,Va85,76,3.4,86,7.4,206,15.5,0.67,15.67,1,0,0,0
1033,1,2,5,Va99,73,3.52,80,9.25,180.5,12,0.67,15,1,0,0,1
2276,2,40,24,Va99,73,3.32,82.5,9.6,192,13,0.67,15,1,0,0,0
1168,1,6,28,VaW6,73,5.17,85.75,9.2,146.5,13.5,1,15,1,0,0,1
2735,2,57,7,VaW6,75,3.9,83.5,7.5,143,13.5,1.67,15,1,0,0,0
1489,1,18,13,W117HT,64,2.78,62.25,6.45,111.5,8.5,2,10.67,1,0,0,1
2326,2,42,18,W117HT,65,2.47,67.5,6.05,110,8.5,1,13,1,0,0,0
1778,1,28,22,W153R,65,2.97,52.5,8,120,10,0.33,12,1,0,0,1
2618,2,53,2,W153R,65,2.72,54.25,7.45,131.5,12,0.67,14.67,1,0,0,0
1650,1,24,6,W182B,64,3.57,63,8.75,185.5,12.5,0,13.33,1,0,0,1
2001,2,31,1,W182B,65,3.36,63.25,9,139.5,12,0.33,12,1,0,0,0
1541,1,20,9,W182BN,65,3.27,68,7.9,186.5,12,0.33,14.33,1,0,0,1
2262,2,40,10,W182BN,67,3.13,65.5,7.5,169,12,0.33,11.83,1,0,0,0
1060,1,3,4,W182E,65,3.14,64.25,9.9,143,12,1.67,13.67,1,0,0,1
2503,2,48,27,W182E,68,2.82,65.75,8.55,159.5,12,1.33,14,1,0,0,0
1591,1,22,3,W22,72,4.09,69,8.6,155,13,2.33,15,1,0,0,1
2655,2,54,11,W22,71,3.62,77.5,8.45,165,13.5,2,14,1,0,0,0
1233,1,9,9,W23,69,2.58,70.25,8.2,198.5,12.5,1.67,14.33,1,0,0,1
2111,2,34,27,W23,71,3.64,71.75,8.6,203.5,12.5,1.33,12.33,1,0,0,0
1402,1,15,10,W24,72,,80.25,7.65,168.5,13.5,2,15.67,1,0,0,1
2474,2,47,26,W24,73,,79.25,7.35,193.5,14.5,1,15.33,1,0,0,0
1301,1,11,21,W32,72,4.17,67.75,9.1,176,13.5,1.33,17,1,0,0,1
2393,2,44,1,W32,73,4.16,72,9.3,165,13.5,1,16,1,0,0,0
1661,1,24,17,W37A,65,,62,9.5,184.5,12,1.33,14.33,1,0,0,1
2612,2,52,24,W37A,65,2.68,60.25,9.5,195,13.5,1.67,14.33,1,0,0,0
1792,1,29,8,W552,68,3.41,74,7.55,150.5,11,1.33,11,1,0,0,1
2505,2,49,1,W552,66,2.71,64,6.75,141.5,11,1,13,1,0,0,0
1501,1,18,25,W601S,75,3.41,70.5,8.65,138.5,10,1.33,13,1,0,0,1
2237,2,39,13,W601S,71,2.86,72.5,8.55,142,11.5,1,13.67,1,0,0,0
1430,1,16,10,W602S,69,4.22,62.5,7.3,166,12.5,2,14,1,0,0,1
2551,2,50,19,W602S,71,3.84,64.75,7.65,153.5,12,1,14.67,1,0,0,0
1116,1,5,4,W603S,69,3.97,82.75,8.4,172.5,11,1.67,13,1,0,0,1
2458,2,47,10,W603S,71,3.22,77.75,7.55,150.5,11,1.33,13.67,1,0,0,0
1212,1,8,16,W604S,69,3.16,83,8.3,179.5,13,2,15,1,0,0,1
2535,2,50,3,W604S,69,3.58,75,7.55,162.5,12,0.67,15.33,1,0,0,0
1382,1,14,18,W605S,71,3.36,76.5,7.75,175,13,1,15,1,0,0,1
2463,2,47,15,W605S,72,3.47,75,7.65,176.5,13,1,15,1,0,0,0
1261,1,10,9,W64A,67,4.29,65.5,9.55,153.5,12,1,14,1,0,0,1
2615,2,52,27,W64A,70,3.31,66.25,8.2,170,12,1.67,14.33,1,0,0,0
1398,1,15,6,W802G,65,3.35,48.25,7.4,112.5,9.5,0,11,1,0,0,1
2065,2,33,9,W802G,66,2.42,53.25,6.6,96.5,11.5,0,10.67,1,0,0,0
1692,1,25,20,W809G,76,3.16,91.5,6.1,225,14.5,2.67,14.33,1,0,0,1
2391,2,44,27,W809G,75,,92.5,7.5,235,14,1.67,15.33,1,0,0,0
1044,1,2,16,W810G,73,3.35,82.25,8.35,176,11.5,1,12.67,1,0,0,1
2378,2,44,14,W810G,76,3.87,79.5,7.75,156,11.5,0.67,14,1,0,0,0
1188,1,7,20,W811G,75,4.3,78.75,7,197,14,1.33,16.33,1,0,0,1
2399,2,45,7,W811G,77,2.97,76,7.05,190,15,1.67,15.33,1,0,0,0
1213,1,8,17,W812G,76,3.34,74.75,7.75,158.5,11.5,1.33,13.33,1,0,0,1
2016,2,31,16,W812G,77,4.1,74,8.1,154.5,12,1,13.33,1,0,0,0
1678,1,25,6,W813G,71,3.44,84.25,6.95,166,14,1,15,1,0,0,1
2744,2,57,16,W813G,70,2.46,83.25,7.1,176.5,14,1,15,1,0,0,0
1468,1,17,20,W814G,73,3.27,68.25,7.85,133,10.5,1.33,13.67,1,0,0,1
2558,2,50,26,W814G,76,3.04,63.25,7.75,100,11,1,12,1,0,0,0
1133,1,5,21,W815G,75,3.37,73.25,8.65,232,13,1.33,15,1,0,0,1
2317,2,42,9,W815G,77,2.78,74.75,8.75,216,12.5,0.33,15,1,0,0,0
1772,1,28,16,W816G,72,3.61,93,9.15,208.5,11,1.33,13.33,1,0,0,1
2634,2,53,18,W816G,75,2.87,93.5,8.7,184.5,12,1,15,1,0,0,0
1837,1,30,25,W817G,73,3.63,67,9.35,174.5,13,1,14,1,0,0,1
2779,2,58,23,W817G,75,2.99,71.25,8.9,187,14,1,13.67,1,0,0,0
1494,1,18,18,W818G,81,3.06,86.5,8.9,220,16.5,1.67,19,1,0,0,1
2126,2,35,14,W818G,82,3.68,69,7.25,227.5,16,1.67,17,1,0,0,0
1106,1,4,22,W819G,73,3.84,94.75,7.65,207.5,13.5,1.67,13.33,1,0,0,1
2002,2,31,2,W819G,77,,92.75,7.65,173.5,13,1.67,14,1,0,0,0
1205,1,8,9,W821G,77,2.67,63.5,8.9,186.5,15,0.33,17,1,0,0,1
2805,2,59,21,W821G,76,2.34,56.25,9.65,181,15,0.67,15.33,1,0,0,0
1352,1,13,16,W8304,75,4.81,81.25,8.75,190,12.5,1.33,15.33,1,0,0,1
2492,2,48,16,W8304,75,3.97,86,8.8,188,14.5,1.67,15.67,1,0,0,0
1028,1,1,28,W8555,76,4.09,91,7.15,216.5,14,1.33,16.33,1,0,0,1
2226,2,39,2,W8555,76,3.36,84.5,7,192,14.5,1.67,16,1,0,0,0
1799,1,29,15,W9,65,4.01,69.5,7.5,176,13,1,13.67,1,0,0,1
2745,2,57,17,W9,67,2.06,68.75,7.6,172,13,1.33,14,1,0,0,0
1530,1,19,26,Wf9,73,,76,10.65,184,13,1,15.33,1,0,0,1
2775,2,58,19,Wf9,71,2.49,77.25,10.55,191,14,1,15.33,1,0,0,0
1502,1,18,26,WIL500,77,3.61,82,7.75,123.5,12,1.33,15,1,0,0,1
2825,2,60,13,WIL500,89,2.85,84.75,9.5,191.5,15.5,0.67,17.33,1,0,0,0
1574,1,21,14,WIL900,72,3.12,73.75,9.15,172,13.5,1.33,14.67,1,0,0,1
2130,2,35,18,WIL900,76,3.6,72.25,9,163,13,0.67,14.33,1,0,0,0
1266,1,10,14,WIL901,75,2.13,72.5,8.9,187.5,12.5,1,15.33,1,0,0,1
2247,2,39,23,WIL901,77,3,75.25,9.8,195,13,0.67,11.33,1,0,0,0
1777,1,28,21,WIL903,73,3.12,63,10.25,184,14,2,14,1,0,0,1
2746,2,57,18,WIL903,76,2.39,71.25,10.5,175.5,14,1.67,15,1,0,0,0
1759,1,28,3,WR3,69,3.66,72,7.05,198,11.5,1,12.33,1,0,0,1
2753,2,57,25,WR3,66,2.48,76.5,7.95,217.5,13,1,15,1,0,0,0
1626,1,23,10,WU-TAN-TZAO,76,3.91,90.75,8.75,192,15,0.67,14.33,1,0,0,1
2540,2,50,8,WU-TAN-TZAO,76,3.12,88,9.55,182.5,13.5,1.33,15,1,0,0,0
1384,1,14,20,WXB6,77,4.16,82.5,7.65,172.5,13,1,14.67,1,0,0,1
2357,2,43,21,WXB6,75,4.74,84.5,7.8,177.5,13,1,14,1,0,0,0
1705,1,26,5,YANG,64,2.2,65.5,8.35,170,11,1.33,12.33,1,0,0,1
2477,2,47,1,YANG,65,,67.75,7.9,150,10,1,14,1,0,0,0
1632,1,23,16,YE_4,73,2.67,68.75,7.25,174,14,2.33,15,1,0,0,1
2567,2,51,7,YE_4,73,2.73,65.25,8.45,176,13,1.33,14,1,0,0,0
1129,1,5,17,YE-CHI-HUNG,68,3.39,79,6.8,206.5,14,2.33,15.67,1,0,0,1
2203,2,38,7,YE-CHI-HUNG,71,3.84,71.25,7.5,193.5,12.5,2.67,14.67,1,0,0,0
1649,1,24,5,YELLOW_3-4,67,2.36,62.5,7.9,161.5,13,1.33,14,1,0,0,1
2514,2,49,10,YELLOW_3-4,69,0,58,6.95,,,1.67,15,1,0,0,0
1076,1,3,20,YING-55,66,4.3,85.25,9.55,184.5,11.5,1.33,14.33,1,0,0,1
2107,2,34,23,YING-55,66,,77,8.6,163.5,11.5,0.33,11.33,1,0,0,0
1043,1,2,15,YONG28,75,,78.5,7.75,188,14,1,16,1,0,0,1
2078,2,33,22,YONG28,77,,77.25,7.9,,11.5,1,14.67,1,0,0,0
1446,1,16,26,Yu796NS,69,5.32,72,9.5,157,10.5,2,14.33,1,0,0,1
2468,2,47,20,Yu796NS,71,3.56,75,8.5,136.5,10,1.33,12,1,0,0,0
1295,1,11,15,ZS01250,65,3.37,61,7.35,157,11,1.33,12.67,1,0,0,1
2750,2,57,22,ZS01250,65,1.77,63.5,6.85,152.5,11,1,13.67,1,0,0,0
1797,1,29,13,ZS1791,73,4.26,69.75,8.35,144,14,1.67,16,1,0,0,1
2603,2,52,15,ZS1791,75,3.19,71.25,8,140.5,13,1.67,15,1,0,0,0
1404,1,15,12,ZS635,71,,78,7.55,181,12.5,1.67,14,1,0,0,1
2729,2,57,1,ZS635,70,2.38,78,7.35,161.5,12,1,15,1,0,0,0
